60995	[136]
61001	[136, 136]
61015	[8]
61026	[136]
61033	[136]
61034	[136]
61038	[136]
61041	[8]
61047	[8]
61052	[136, 136]
61059	[8]
61060	[136]
61062	[136]
61067	[136]
61068	[136, 8]
61077	[136]
61079	[136]
61084	[136]
61085	[8]
61093	[136]
61094	[136]
61096	[136]
61098	[136]
61103	[136]
61115	[136]
61117	[136]
61119	[136]
61123	[136]
61124	[136]
61129	[136]
61130	[136]
61131	[136]
61133	[136]
61135	[136]
61136	[136]
61137	[136]
61146	[136]
61149	[136]
61150	[136]
61153	[136]
61157	[136, 136]
61159	[136, 136, 8]
61163	[136]
61164	[136]
61173	[136]
61176	[8]
61180	[8]
61183	[136]
61188	[8]
61194	[136]
61196	[136]
61198	[136]
61218	[136]
61223	[136, 136]
61227	[136]
61232	[136, 136]
61237	[136]
61239	[136]
61250	[136]
61269	[136]
61271	[136, 136]
61272	[136]
61294	[136]
61302	[136]
61305	[136, 136]
61315	[136]
61321	[136, 136]
61322	[136]
61326	[136]
61329	[136]
61330	[136]
61338	[136]
61340	[136]
61343	[136]
61344	[136]
61345	[136]
61353	[136]
61359	[136]
61362	[8, 136]
61363	[8]
61366	[136]
61368	[136]
61372	[136]
61382	[136]
61392	[136]
61394	[136]
61396	[136]
61397	[136, 136]
61400	[136, 136]
61418	[136]
61419	[136]
61426	[136]
61427	[136]
61429	[136]
61430	[8]
61432	[136]
61435	[136]
61439	[136]
61442	[136, 136]
61447	[136]
61454	[136]
61475	[136]
61480	[136]
61487	[136]
61488	[136]
61492	[136]
61493	[136]
61501	[136]
61502	[136]
61503	[136]
61505	[136]
61507	[136]
61514	[136]
61518	[136]
61521	[136]
61522	[136]
61528	[136]
61541	[136]
61543	[136]
61544	[136]
61559	[136]
61560	[136]
61562	[136]
61563	[136]
61564	[136, 136]
61571	[136, 136]
61572	[136, 136]
61579	[136]
61585	[136]
61589	[136]
61596	[136]
61599	[136]
61601	[136]
61604	[136]
61611	[136]
61614	[136]
61616	[136]
61620	[136]
61621	[136]
61624	[136]
61634	[136]
61635	[136]
61637	[136]
61639	[136]
61640	[136]
61642	[136, 136]
61647	[136]
61663	[136]
61666	[136]
61672	[136]
61675	[136]
61676	[136]
61679	[136]
61692	[136]
61698	[136]
61700	[136]
61701	[136]
61702	[136]
61709	[136]
61711	[136]
61712	[136]
61714	[136]
61716	[136]
61723	[136]
61725	[136]
61726	[136]
61733	[136, 136]
61735	[136]
61737	[136]
61753	[8]
61755	[136]
61757	[8, 8]
61758	[136]
61766	[136]
61769	[136]
61771	[8, 8]
61773	[136]
61777	[136, 136]
61783	[8]
61784	[136]
61791	[136]
61797	[136, 136]
61804	[136]
61806	[136]
61807	[136]
61809	[136]
61812	[136]
61814	[136]
61832	[136]
61838	[136]
61840	[136]
61841	[8]
61846	[136]
61848	[136, 8]
61851	[8]
61855	[8]
61857	[8]
61862	[136]
61863	[136]
61867	[8]
61869	[136]
61875	[136]
61883	[8]
61885	[8, 136]
61888	[8]
61894	[136]
61898	[8]
61900	[136]
61902	[8]
61903	[136]
61904	[136]
61906	[8]
61909	[136]
61911	[136]
61912	[136]
61913	[136]
61914	[8]
61916	[136]
61919	[136]
61936	[136]
61937	[136]
61940	[136]
61945	[136]
61946	[136, 136]
61950	[136]
61960	[136]
61962	[136, 136]
61977	[8]
61979	[136]
61980	[136]
61984	[136]
61985	[136]
61986	[136, 136]
61987	[136, 8]
61989	[8]
61990	[8]
61994	[8]
61998	[8]
62000	[136]
62003	[8]
62004	[136]
62006	[136]
62011	[136]
62013	[136]
62015	[136, 136]
62040	[136]
62044	[136]
62046	[8]
62048	[136]
62050	[136]
62053	[136]
62054	[136]
62055	[136, 136]
62063	[136]
62066	[136]
62067	[136]
62068	[136]
62072	[136]
62073	[136]
62080	[136]
62082	[136]
62084	[8]
62089	[136]
62095	[8]
62097	[8]
62098	[136]
62100	[8]
62101	[8]
62109	[8]
62110	[8]
62114	[136]
62115	[136]
62116	[136, 136]
62127	[136]
62133	[136]
62135	[136]
62139	[136]
62142	[136]
62147	[136]
62154	[136]
62165	[136]
62170	[136, 136]
62172	[136]
62173	[136]
62175	[136]
62178	[136]
62183	[136, 136, 8]
62184	[136]
62186	[136, 136]
62187	[136]
62188	[136, 136]
62191	[136]
62194	[8]
62199	[136]
62208	[136]
62210	[136, 8]
62211	[8]
62215	[8]
62217	[136]
62224	[136]
62233	[136]
62238	[136]
62242	[136]
62243	[136]
62251	[136]
62252	[136]
62253	[136]
62257	[136]
62258	[136]
62260	[136]
62262	[8]
62269	[136]
62272	[136]
62280	[136]
62292	[136]
62296	[136]
62312	[136]
62317	[136]
62319	[136]
62321	[136]
62331	[136]
62338	[136]
62343	[136]
62344	[136]
62346	[136]
62348	[136, 8]
62351	[8]
62352	[136]
62353	[136]
62355	[136]
62357	[136]
62358	[8]
62359	[8]
62360	[8, 136]
62366	[136]
62369	[8]
62376	[8]
62385	[136]
62388	[136]
62389	[136]
62391	[136]
62394	[136]
62403	[136]
62404	[136]
62411	[136]
62412	[136]
62413	[136]
62421	[136]
62429	[136]
62436	[136]
62443	[136]
62444	[136]
62453	[136, 136, 136]
62457	[136]
62461	[136]
62470	[136]
62475	[136]
62476	[136]
62483	[136]
62487	[136]
62489	[136]
62490	[136]
62493	[136]
62495	[136]
62498	[136]
62506	[136]
62508	[136]
62513	[136]
62516	[136]
62523	[8]
62525	[8, 136]
62527	[8]
62535	[136]
62536	[8]
62537	[8]
62543	[136]
62546	[136]
62547	[8]
62548	[136]
62550	[136, 136]
62552	[8]
62553	[136]
62554	[8, 136]
62556	[136]
62558	[136]
62559	[136]
62565	[136]
62573	[136]
62583	[136]
62590	[136, 136]
62591	[136]
62594	[136]
62598	[8]
62599	[136, 8]
62601	[8]
62602	[8]
62608	[8]
62609	[136]
62611	[136, 136]
62613	[136]
62614	[8]
62617	[136]
62629	[136]
62630	[136]
62631	[136]
62640	[136]
62645	[136]
62649	[136]
62655	[136]
62657	[136]
62660	[136]
62667	[136]
62669	[136]
62675	[136]
62682	[136]
62687	[136]
62692	[136]
62693	[136]
62697	[136]
62702	[136]
62712	[136]
62714	[136]
62719	[136]
62727	[136]
62730	[136]
62749	[8]
62750	[136]
62751	[136]
62754	[136]
62755	[8]
62759	[8]
62766	[136]
62767	[136]
62768	[136]
62769	[136, 136]
62770	[136]
62774	[136]
62792	[136]
62793	[136]
62795	[136]
62798	[136, 136]
62803	[136]
62804	[136]
62811	[136]
62814	[136]
62816	[136]
62819	[136]
62823	[136]
62828	[136]
62829	[136]
62841	[136]
62845	[136]
62856	[136]
62861	[136]
62866	[136]
62868	[136]
62869	[136]
62887	[136]
62888	[136]
62893	[136]
62896	[136, 136]
62897	[136]
62898	[136]
62902	[136]
62903	[136]
62915	[136]
62919	[136, 136]
62930	[136]
62933	[136]
62936	[136, 136]
62938	[136]
62948	[136]
62953	[8]
62954	[136]
62956	[136]
62957	[136]
62958	[136]
62964	[136, 136]
62965	[136]
62972	[8]
62973	[8]
62974	[136]
62982	[136]
62983	[136]
62988	[136]
62990	[8]
62996	[136]
62997	[136]
63001	[136]
63002	[136]
63006	[136]
63013	[136]
63017	[136]
63019	[136]
63024	[136]
63027	[8]
63031	[8, 136]
63033	[136]
63034	[8]
63036	[8]
63038	[136]
63041	[136]
63043	[8, 136]
63047	[8]
63053	[136]
63055	[136]
63067	[136, 136]
63071	[136]
63072	[136]
63073	[136]
63082	[136]
63090	[136]
63092	[136, 136]
63106	[136]
63121	[136]
63125	[136]
63127	[136]
63135	[136]
63137	[8]
63140	[8]
63141	[8]
63142	[136]
63143	[8]
63144	[8]
63153	[136]
63156	[8]
63159	[136]
63160	[136]
63161	[136, 136]
63162	[136]
63163	[8]
63168	[136]
63169	[136, 136]
63170	[136]
63171	[136]
63177	[8, 136]
63183	[8]
63184	[136]
63186	[136]
63194	[136]
63195	[8, 136]
63202	[136]
63203	[136, 136]
63206	[136]
63209	[136]
63219	[136]
63222	[136]
63223	[136]
63237	[136]
63239	[136]
63240	[136]
63246	[136]
63248	[136]
63253	[136]
63261	[136, 136]
63266	[136]
63278	[136]
63281	[136]
63285	[136]
63288	[136]
63294	[136]
63295	[136]
63299	[136]
63300	[136]
63304	[136]
63305	[136]
63306	[136]
63309	[136]
63313	[136]
63323	[136]
63324	[136]
63330	[136]
63333	[136]
63334	[136]
63335	[8]
63336	[136, 8]
63344	[8]
63345	[136]
63348	[136]
63358	[136]
63359	[8]
63360	[8]
63361	[136]
63364	[136]
63366	[8]
63372	[136]
63379	[8]
63380	[8]
63381	[8]
63382	[136]
63399	[136]
63401	[136]
63405	[136]
63406	[136, 136]
63410	[136, 136]
63414	[136]
63426	[136]
63427	[136]
63435	[136]
63438	[136]
63444	[136]
63452	[136]
63455	[136]
63462	[136]
63465	[136]
63469	[136]
63472	[136, 136]
63474	[136]
63478	[136]
63479	[136]
63482	[136]
63483	[136]
63486	[136]
63507	[136]
63509	[136]
63530	[136]
63534	[136]
63535	[136]
63536	[136]
63543	[136]
63544	[136]
63549	[136]
63552	[136]
63563	[136]
63567	[136]
63569	[136]
63574	[136]
63575	[136]
63583	[136]
63590	[136]
63597	[136]
63601	[136]
63602	[136]
63608	[8]
63612	[136, 136]
63614	[8]
63623	[8]
63626	[136]
63628	[136]
63629	[136]
63630	[136]
63632	[8]
63633	[8]
63639	[136, 136]
63644	[136, 136]
63645	[136]
63646	[136, 8, 136]
63649	[136]
63650	[136]
63652	[8, 136]
63657	[8]
63658	[136, 8]
63662	[136]
63665	[8]
63672	[136]
63680	[136]
63687	[136]
63688	[136]
63693	[136]
63698	[136]
63704	[136]
63706	[136]
63707	[136]
63711	[136, 136]
63712	[136]
63713	[136, 136]
63716	[136]
63718	[136]
63740	[136, 136]
63744	[136]
63745	[136]
63746	[136]
63751	[136]
63763	[136]
63767	[136]
63774	[136]
63775	[136]
63789	[136]
63806	[136, 136]
63813	[136, 136]
63815	[136]
63824	[136]
63825	[136]
63836	[136]
63839	[136]
63842	[136]
63846	[136]
63848	[136]
63852	[136]
63862	[136]
63865	[136]
63867	[136]
63875	[136]
63885	[136]
63886	[136]
63888	[136]
63889	[136]
63902	[136]
63908	[136]
63916	[136]
63920	[136]
63922	[136]
63931	[136]
63938	[136, 136]
63942	[136, 136]
63943	[8]
63944	[136]
63949	[136]
63951	[136]
63953	[8]
63957	[136, 136]
63961	[8]
63973	[136]
63974	[136, 136]
63978	[136]
63986	[136, 136]
63988	[136]
63991	[136]
63994	[136]
63995	[136]
64003	[136]
64005	[136]
64008	[136]
64011	[136]
64013	[136]
64015	[136]
64018	[136]
64022	[136]
64023	[136]
64037	[136]
64042	[136]
64045	[136]
64047	[8]
64048	[136]
64050	[136]
64053	[136]
64056	[8]
64059	[136]
64061	[136]
64064	[8]
64067	[8]
64068	[136, 136, 136, 8]
64074	[136]
64077	[136]
64084	[136]
64085	[136]
64090	[136]
64093	[136]
64094	[136, 136]
64115	[136]
64119	[136]
64122	[8]
64131	[8]
64132	[8]
64137	[136]
64143	[136]
64146	[136]
64147	[136]
64148	[136]
64152	[136]
64155	[136]
64158	[136]
64175	[136]
64180	[136]
64183	[136]
64188	[136]
64189	[136]
64191	[136]
64193	[136]
64194	[136]
64195	[136]
64198	[8]
64203	[8]
64210	[8]
64211	[136]
64215	[136]
64217	[8]
64219	[8]
64220	[8, 136]
64224	[136]
64238	[136]
64239	[136]
64241	[136]
64245	[136]
64249	[136]
64257	[136]
64259	[136]
64260	[136]
64262	[136]
64268	[136]
64276	[136]
64277	[136, 136]
64281	[136]
64292	[136]
64295	[136]
64297	[136]
64298	[136]
64299	[136]
64317	[136, 136]
64321	[8]
64325	[136]
64327	[136]
64332	[136, 8]
64333	[8, 136]
64338	[8]
64342	[8]
64348	[136]
64349	[8]
64350	[136]
64351	[136, 136]
64358	[136]
64359	[136]
64369	[136]
64380	[136]
64381	[136, 136]
64385	[136]
64395	[136]
64402	[136]
64403	[136]
64407	[136]
64409	[136]
64416	[136]
64427	[136]
64428	[136]
64429	[136]
64430	[136]
64453	[136]
64455	[136]
64458	[136]
64464	[136]
64466	[136]
64471	[136]
64477	[136]
64480	[136]
64484	[136]
64493	[136]
64497	[136]
64498	[136]
64501	[136, 136]
64503	[136]
64517	[136]
64518	[136, 136]
64526	[136]
64531	[136]
64532	[136]
64553	[136]
64556	[136, 136]
64559	[136]
64561	[136]
64562	[136]
64565	[136]
64569	[136]
64570	[136]
64571	[136]
64576	[136]
64585	[136]
64590	[136]
64611	[136, 136]
64612	[136]
64613	[136]
64618	[136]
64623	[136]
64628	[136]
64630	[136, 136]
64631	[136]
64635	[136]
64649	[136]
64655	[136]
64659	[136]
64664	[136]
64670	[136, 136]
64671	[136]
64674	[136]
64675	[136]
64684	[136]
64691	[136]
64700	[136]
64703	[136]
64715	[136]
64716	[136]
64726	[136]
64730	[136]
64731	[136]
64732	[136]
64734	[136]
64736	[136]
64738	[136, 136]
64740	[136]
64754	[136]
64765	[136]
64766	[136]
64776	[136]
64787	[136]
64789	[136]
64792	[136, 136]
64793	[136, 136]
64794	[136]
64797	[136]
64800	[136]
64805	[136]
64815	[136]
64827	[136, 136]
64832	[136]
64834	[136]
64835	[136, 136]
64840	[136]
64843	[136]
64851	[136]
64854	[136]
64856	[136]
64868	[136]
64870	[136]
64871	[136]
64874	[136]
64877	[136]
64879	[136]
64886	[136]
64895	[136]
64897	[8]
64901	[8]
64904	[136, 136]
64906	[136]
64907	[136]
64908	[136]
64909	[8]
64910	[136, 136]
64913	[8]
64917	[8]
64918	[136]
64920	[8]
64921	[8]
64922	[8]
64925	[136]
64928	[136]
64929	[8]
64930	[136]
64936	[8]
64937	[136]
64941	[136]
64944	[136]
64945	[136]
64948	[136]
64959	[136]
64961	[136]
64965	[136]
64972	[8]
64977	[136, 136]
64992	[136]
64994	[136]
64997	[136]
65005	[136]
65007	[136]
65012	[136]
65019	[136]
65028	[136]
65030	[136]
65033	[136]
65035	[136]
65039	[136]
65050	[136]
65051	[8]
65058	[136]
65060	[136]
65062	[136]
65065	[136]
65071	[136]
65073	[136]
65087	[136]
65094	[136]
65095	[136]
65099	[136]
65100	[136]
65106	[136]
65110	[136]
65113	[136]
65114	[136]
65122	[136]
65126	[136]
65129	[136]
65133	[136]
65139	[136]
65140	[136]
65141	[136]
65146	[136]
65147	[136]
65154	[136]
65163	[136]
65164	[136]
65169	[136]
65170	[136, 136]
65171	[136]
65176	[136]
65177	[136]
65179	[136]
65180	[136]
65181	[136]
65182	[136]
65200	[136]
65204	[136, 136]
65205	[136]
65214	[136]
65215	[136, 136]
65218	[136]
65223	[136]
65230	[136]
65233	[136]
65236	[136]
65242	[136]
65243	[136, 136, 136]
65256	[136]
65265	[136]
65269	[136]
65292	[136]
65298	[136]
65301	[136]
65302	[136]
65315	[136]
65316	[136, 136]
65317	[136]
65319	[136]
65337	[136]
65338	[136]
65344	[136]
65348	[136]
65351	[136, 136]
65360	[136]
65367	[136]
65370	[136]
65377	[136]
65380	[136]
65382	[136]
65387	[136]
65390	[136]
65394	[136]
65401	[136]
65402	[136]
65404	[136]
65405	[136]
65408	[136]
65409	[136]
65412	[136, 136]
65414	[136]
65418	[8]
65421	[8]
65423	[136]
65435	[8]
65439	[8, 136]
65441	[136]
65449	[136]
65450	[136]
65454	[136]
65455	[136]
65456	[136]
65461	[136]
65462	[136]
65465	[136]
65469	[136]
65477	[136]
65483	[8]
65486	[136]
65487	[136]
65491	[136]
65496	[8]
65499	[8]
65503	[8]
65505	[136]
65507	[136]
65515	[136]
65518	[136]
65521	[136]
65537	[136]
65539	[136, 136]
65540	[136, 136]
65546	[136]
65549	[136]
65554	[136]
65565	[136]
65574	[136]
65576	[136]
65582	[136]
65590	[136]
65600	[136]
65608	[136]
65617	[136]
65618	[136]
65621	[136]
65622	[136]
65624	[8]
65625	[136]
65626	[136]
65629	[136]
65633	[136, 136]
65634	[136, 8]
65640	[8]
65643	[136, 136]
65647	[8, 136]
65649	[136]
65650	[8]
65654	[8]
65656	[136]
65658	[136]
65673	[136]
65677	[136]
65685	[136]
65687	[136]
65696	[136, 136]
65702	[136]
65711	[136, 136]
65715	[136]
65717	[136]
65722	[136]
65725	[136]
65741	[136, 136]
65745	[136]
65746	[136]
65747	[136]
65752	[136, 8]
65755	[136]
65759	[136]
65760	[136]
65765	[8]
65771	[8]
65772	[8]
65776	[8]
65777	[136]
65779	[136]
65785	[8, 136]
65795	[136]
65803	[136, 136]
65810	[136]
65811	[136, 136]
65813	[136]
65819	[136]
65823	[136]
65826	[136]
65835	[136]
65843	[136]
65845	[136]
65846	[136]
65848	[136]
65851	[136]
65854	[136]
65855	[136]
65857	[136]
65862	[136]
65867	[136]
65869	[136]
65871	[136]
65878	[136]
65885	[136]
65888	[136, 136]
65889	[136]
65891	[136]
65892	[136]
65893	[136]
65894	[136]
65895	[136]
65897	[136]
65913	[136, 136]
65918	[136]
65944	[136]
65955	[136]
65962	[136]
65971	[136]
65978	[136]
65980	[136]
65981	[136]
65986	[136]
65990	[136]
65996	[136]
65997	[136]
66000	[136]
66002	[136]
66013	[136]
66014	[136]
66016	[136]
66018	[136]
66020	[136]
66028	[136]
66031	[136]
66033	[136]
66050	[136]
66051	[136]
66058	[136]
66065	[136, 136, 136]
66066	[136]
66078	[136]
66079	[136]
66091	[136]
66093	[136, 136]
66094	[136]
66101	[136]
66104	[136]
66107	[136, 136]
66118	[136]
66121	[136]
66125	[136]
66127	[136]
66128	[136]
66135	[136]
66136	[8]
66140	[136, 8]
66146	[136]
66148	[136]
66150	[136, 136]
66153	[136]
66154	[8]
66159	[136]
66160	[136, 136]
66161	[136]
66162	[136]
66166	[136, 8]
66174	[136]
66177	[136]
66184	[136, 136]
66185	[136]
66186	[136]
66189	[136]
66195	[136]
66201	[136, 136]
66221	[136]
66222	[136, 136]
66224	[136]
66227	[136]
66232	[136]
66234	[136]
66236	[136]
66237	[136, 136]
66245	[8]
66246	[8]
66252	[8]
66257	[8]
66263	[136]
66264	[8]
66267	[8]
66268	[136, 8]
66269	[8]
66270	[8]
66272	[136]
66273	[8]
66275	[8]
66276	[136]
66279	[136]
66283	[136]
66284	[136]
66289	[136, 136]
66290	[8]
66292	[8]
66293	[8]
66294	[136]
66297	[8]
66298	[136]
66301	[8]
66305	[136]
66306	[8]
66321	[136]
66322	[136]
66329	[136]
66332	[136]
66334	[136]
66338	[136]
66343	[136]
66346	[136]
66347	[136, 136]
66352	[136]
66358	[136]
66359	[136]
66370	[136]
66389	[136, 136]
66391	[136]
66397	[136]
66399	[136]
66400	[136]
66402	[136]
66407	[136]
66412	[136]
66421	[136]
66422	[136]
66425	[136]
66430	[136]
66440	[136]
66441	[136]
66448	[136]
66465	[8]
66473	[136]
66475	[8]
66476	[8]
66482	[8]
66483	[8]
66485	[8]
66486	[8]
66493	[8]
66494	[136]
66499	[136]
66500	[136, 136]
66501	[8, 136, 136]
66502	[8, 136]
66503	[8]
66506	[136]
66509	[136]
66511	[8]
66515	[8, 136]
66517	[136]
66518	[8]
66520	[8]
66522	[136]
66525	[136, 136]
66526	[136]
66530	[8, 8]
66532	[8]
66533	[8]
66534	[136]
66536	[136]
66537	[8]
66538	[8]
66542	[136]
66543	[136]
66544	[136]
66545	[8]
66546	[8]
66549	[136, 8]
66555	[8]
66558	[136, 8, 8]
66562	[136]
66566	[8]
66569	[8]
66570	[136, 8]
66571	[8]
66572	[8]
66573	[136]
66577	[8]
66579	[8, 8]
66581	[8]
66582	[8]
66583	[8]
66584	[8]
66585	[8]
66586	[8, 8]
66587	[8]
66589	[8]
66590	[8]
66591	[136]
66592	[136]
66593	[136, 8, 136]
66594	[136, 136]
66595	[136]
66596	[136]
66597	[136]
66606	[136]
66608	[136]
66609	[136, 136, 136]
66616	[136]
66625	[136]
66637	[8]
66644	[8]
66645	[136, 136]
66650	[8]
66652	[8]
66653	[8]
66655	[8]
66658	[8]
66661	[8]
66663	[8, 8]
66664	[8, 136, 8]
66665	[8, 136]
66666	[8, 136]
66669	[8]
66670	[8]
66671	[136]
66672	[8, 136, 136, 8]
66675	[8]
66676	[8]
66677	[136, 8]
66680	[8]
66681	[136]
66682	[8, 8]
66683	[8]
66684	[136]
66687	[8]
66688	[8]
66693	[8]
66694	[136]
66696	[8]
66703	[136]
66705	[136, 136, 8]
66706	[8]
66708	[8]
66709	[8]
66710	[8]
66712	[136]
66713	[8]
66716	[8]
66717	[8]
66718	[8]
66719	[136]
66722	[8]
66728	[8, 136]
66731	[8]
66735	[8]
66738	[8]
66739	[136, 136]
66740	[8, 136]
66742	[8]
66743	[136]
66745	[136]
66747	[136]
66748	[136]
66749	[136]
66754	[136]
66755	[136]
66758	[8]
66764	[136]
66765	[136]
66767	[136, 136]
66770	[136]
66774	[136]
66775	[8]
66776	[8]
66777	[8]
66782	[8]
66784	[8]
66788	[136]
66791	[8]
66792	[8]
66793	[8]
66795	[136, 8]
66796	[8]
66797	[8, 136]
66798	[8, 8]
66799	[8, 136]
66802	[8]
66805	[8, 136]
66806	[136]
66807	[136, 136, 8]
66808	[8]
66810	[8]
66815	[136]
66830	[136]
66833	[136, 136]
66837	[136]
66841	[136]
66847	[136, 8]
66849	[8]
66856	[8, 136]
66858	[136]
66861	[136]
66862	[8]
66863	[8, 8]
66864	[8, 136]
66865	[8]
66866	[8, 8, 136]
66868	[8]
66869	[8]
66870	[8]
66871	[8]
66872	[8]
66874	[8]
66879	[8, 8]
66881	[8]
66883	[136, 8]
66884	[136, 8, 8]
66890	[8, 136]
66891	[8]
66894	[8, 8]
66896	[136]
66897	[8]
66899	[8]
66906	[8]
66907	[8]
66909	[8]
66911	[136, 136]
66913	[136]
66914	[8]
66917	[136]
66918	[8]
66919	[8]
66920	[8, 8]
66922	[136]
66924	[136]
66929	[8]
66931	[136]
66933	[136]
66934	[136]
66936	[8, 136]
66939	[8, 136]
66941	[136]
66942	[8, 136]
66943	[136]
66944	[136]
66945	[8]
66946	[8]
66949	[8]
66950	[136]
66951	[136]
66952	[136]
66956	[8]
66959	[136]
66960	[8]
66964	[136]
66970	[8]
66972	[8]
66976	[8]
66977	[136]
66980	[8, 136]
66981	[8]
66982	[136]
66983	[136, 8]
66984	[8, 8]
66993	[136]
66999	[136]
67000	[8, 136]
67001	[136]
67002	[8]
67007	[136]
67009	[136]
67010	[136]
67011	[136]
67014	[8]
67019	[8]
67020	[8, 8]
67021	[8]
67027	[8, 8]
67028	[8, 8]
67029	[8]
67031	[136]
67032	[136]
67033	[8, 136]
67034	[8]
67035	[8]
67038	[8, 136, 8]
67042	[8]
67044	[8, 8]
67045	[136]
67046	[136]
67047	[8]
67048	[8]
67049	[8, 8]
67051	[136, 8, 8]
67052	[8, 136]
67054	[136]
67057	[8]
67059	[136]
67060	[8, 8]
67067	[8]
67069	[136]
67070	[136]
67071	[136, 8]
67075	[8]
67083	[8]
67086	[136]
67087	[136]
67088	[8]
67092	[8]
67095	[8]
67098	[8]
67101	[136]
67102	[8, 8]
67103	[136]
67104	[8]
67105	[136, 8]
67106	[8]
67109	[8]
67111	[136, 136]
67113	[8, 136]
67114	[136, 136, 8]
67116	[8]
67117	[8]
67119	[8, 8]
67120	[8]
67122	[136]
67126	[8]
67128	[136, 8]
67130	[8]
67131	[8]
67132	[8]
67133	[8, 8]
67134	[8]
67135	[8]
67143	[136]
67148	[136]
67150	[136]
67151	[136]
67152	[8]
67153	[136, 8]
67154	[8]
67157	[8]
67161	[8]
67166	[8]
67167	[136]
67169	[136, 136]
67170	[8]
67171	[8]
67173	[136, 136]
67177	[136]
67181	[8]
67182	[8]
67183	[136, 8]
67184	[8, 8]
67187	[8]
67189	[8]
67190	[8]
67194	[8]
67197	[136, 136]
67198	[136]
67200	[8]
67202	[136]
67208	[136]
67209	[8]
67211	[136, 136]
67213	[8, 136]
67216	[136]
67219	[136]
67221	[136]
67222	[136]
67232	[136]
67236	[136]
67239	[136]
67240	[136]
67241	[136, 136]
67243	[136]
67248	[136, 8]
67251	[8]
67254	[136]
67257	[136, 8]
67261	[8]
67267	[8]
67268	[8, 136]
67269	[8]
67274	[136]
67277	[136]
67279	[136, 8]
67282	[136]
67283	[136]
67287	[136, 136]
67288	[136]
67290	[136]
67291	[136]
67297	[136]
67299	[136]
67308	[136]
67312	[8, 136]
67313	[8, 8]
67314	[8]
67315	[8]
67316	[8]
67317	[8]
67320	[8]
67321	[136, 136]
67322	[8]
67325	[8, 136]
67328	[8]
67329	[8]
67330	[8, 8]
67333	[136]
67335	[8]
67336	[8]
67337	[8]
67339	[8]
67340	[8, 136]
67341	[8]
67342	[136]
67343	[136]
67345	[136]
67358	[136]
67359	[136]
67366	[136]
67369	[136]
67372	[136]
67374	[8]
67382	[136]
67384	[136]
67385	[136]
67386	[136]
67388	[136]
67402	[136]
67409	[136]
67413	[136]
67414	[136]
67415	[136]
67418	[136]
67422	[136]
67424	[136]
67426	[136]
67427	[136]
67439	[136, 136]
67440	[136]
67443	[136]
67446	[136]
67450	[136]
67453	[136]
67457	[136]
67459	[136]
67467	[136]
67470	[136]
67475	[136]
67476	[136]
67479	[136, 136]
67480	[136]
67487	[136]
67493	[136]
67514	[8]
67521	[8]
67522	[136, 136]
67524	[8]
67528	[8, 136, 136]
67530	[8]
67539	[8]
67540	[8]
67545	[136, 136]
67553	[136]
67556	[136]
67557	[8]
67561	[136]
67562	[8]
67563	[136]
67567	[136]
67570	[136, 136]
67580	[136]
67589	[136]
67590	[136, 136]
67595	[136]
67596	[136]
67617	[136]
67618	[136]
67619	[136]
67620	[136]
67624	[136, 136]
67628	[136]
67629	[136]
67638	[8, 136]
67640	[8]
67643	[8]
67645	[136]
67649	[8]
67650	[8]
67652	[136]
67655	[8]
67657	[8]
67658	[8]
67663	[8, 136, 136]
67666	[136]
67676	[136]
67679	[136, 136]
67680	[136]
67683	[136, 136]
67686	[136]
67691	[136]
67692	[136]
67697	[8]
67699	[136]
67702	[136]
67706	[136]
67707	[8]
67711	[136]
67712	[136]
67714	[136]
67715	[136]
67717	[136, 136]
67720	[136]
67733	[136]
67754	[136]
67758	[136]
67760	[136]
67766	[136]
67767	[136]
67774	[136]
67777	[136]
67785	[8]
67789	[8]
67790	[8]
67792	[136]
67796	[136, 8]
67805	[8]
67814	[8]
67815	[8]
67816	[136]
67818	[136, 136]
67826	[136]
67827	[136]
67833	[136]
67848	[136]
67850	[136, 136]
67851	[136]
67853	[136, 8]
67855	[136]
67857	[136]
67858	[136]
67860	[136, 8]
67864	[136]
67865	[8]
67866	[136]
67870	[8]
67871	[8]
67872	[8]
67873	[136]
67874	[136, 8]
67879	[8, 8]
67880	[8]
67881	[136, 8]
67883	[8]
67885	[136, 8]
67886	[8, 8]
67888	[8]
67889	[136]
67890	[136]
67891	[136]
67893	[8]
67894	[136]
67898	[136]
67901	[136]
67903	[136]
67904	[136]
67910	[136]
67911	[136]
67915	[136]
67925	[136]
67926	[136]
67927	[136]
67930	[136]
67945	[136]
67951	[136]
67954	[136, 136]
67962	[136, 136]
67963	[136]
67967	[136]
67968	[136, 136]
67977	[136]
67978	[136]
67983	[136]
67991	[136]
67996	[136]
68000	[136]
68002	[136]
68022	[136, 136]
68025	[136]
68029	[136]
68054	[136]
68063	[136]
68064	[136]
68070	[136]
68073	[136]
68074	[136]
68076	[136]
68078	[136]
68081	[136]
68083	[136]
68084	[136]
68087	[136]
68092	[136, 136]
68093	[136, 136]
68095	[136, 136]
68103	[136]
68109	[8]
68113	[8]
68114	[136]
68118	[136]
68123	[136]
68124	[136]
68126	[136]
68127	[8]
68131	[136]
68138	[136]
68139	[8, 136]
68141	[136]
68142	[136]
68155	[136]
68156	[136]
68157	[136]
68158	[136]
68161	[136]
68169	[136]
68170	[136]
68171	[8, 136]
68172	[136]
